21.28,100941.40,73.88,0.00,0.00,0.00,0.00,0.00,635565.00,0,1
21.28,100941.06,73.90,0.00,0.00,0.00,0.00,0.00,636290.00,16,1
21.28,100949.48,73.20,0.00,0.00,0.00,0.00,0.00,637016.00,176,1
21.28,100954.63,72.77,0.00,0.00,0.00,0.00,0.00,637743.00,128,1
21.29,100949.11,73.24,0.00,0.00,0.00,0.00,0.00,639198.00,224,1
21.29,100951.21,73.06,0.00,0.00,0.00,0.00,0.00,639927.00,104,1
21.29,100945.36,73.55,0.00,0.00,0.00,0.00,0.00,640654.00,72,1
21.29,100946.04,73.49,0.00,0.00,0.00,0.00,0.00,641380.00,32,1
21.30,100946.28,73.47,0.00,0.00,0.00,0.00,0.00,642106.00,208,1
21.30,100948.20,73.31,0.00,0.00,0.00,0.00,0.00,642833.00,128,1
21.30,100947.60,73.36,0.00,0.00,0.00,0.00,0.00,644288.00,160,1
21.30,100947.60,73.36,0.00,0.00,0.00,0.00,0.00,645015.00,160,1
21.31,100956.70,72.60,0.00,0.00,0.00,0.00,0.00,645744.00,168,1
21.31,100951.77,73.01,0.00,0.00,0.00,0.00,0.00,646471.00,224,1
21.31,100943.58,73.70,0.00,0.00,0.00,0.00,0.00,647199.00,80,1
21.31,100947.20,73.39,0.00,0.00,0.00,0.00,0.00,647925.00,48,1
21.32,100942.23,73.81,0.00,0.00,0.00,0.00,0.00,648651.00,8,1
21.33,100943.32,73.72,0.00,0.00,0.00,0.00,0.00,653014.00,184,1
21.33,100943.89,73.67,0.00,0.00,0.00,0.00,0.00,653741.00,224,1
21.34,100948.94,73.25,0.00,0.00,0.00,0.00,0.00,654468.00,176,1
21.35,100946.13,73.48,0.00,0.00,0.00,0.00,0.00,655195.00,168,1
21.35,100946.94,73.42,0.00,0.00,0.00,0.00,0.00,655922.00,240,1
21.36,100950.30,73.17,0.00,0.00,0.00,0.00,0.00,657378.00,232,1
21.36,100941.61,73.86,0.00,0.00,0.00,0.00,0.00,658105.00,200,1
21.37,100942.32,73.80,0.00,0.00,0.00,0.00,0.00,659557.00,56,1
21.42,100949.13,73.23,0.00,0.00,0.00,0.00,0.00,669734.00,24,1
21.42,100951.56,73.03,0.00,0.00,0.00,0.00,0.00,670460.00,136,1
21.43,100943.86,73.67,0.00,0.00,0.00,0.00,0.00,671187.00,192,1
21.43,100947.31,73.38,0.00,0.00,0.00,0.00,0.00,671915.00,96,1
21.43,100949.51,73.20,0.00,0.00,0.00,0.00,0.00,672641.00,192,1
